# range:[-5, +5]
1.419726261823313906e-01,4.060741118325165711e-01
2.853571573597408761e+00,2.277072366302886064e-01
-1.817099242204165410e+00,-2.274216882435031284e+00
-2.181138432998911636e+00,-2.400522123847522504e+00
-2.006148984356283638e+00,-1.959626253116418138e+00
7.469142031497794099e-01,-8.649085036169492646e-01
2.910219876553274521e+00,3.488627033480646844e-01
-2.104634910370132506e+00,-2.098373019029454500e+00
-1.427371326719151012e+00,-3.209140484350083256e+00
3.142356559767761404e+00,3.547766390747471577e-01
-1.871197247886557946e+00,-2.699026283120258274e+00
3.145486632188748910e+00,2.229203648862851106e-01
-1.922088373786114746e+00,-2.256241240426076988e+00
-2.147780769770773812e+00,-1.855638220811032912e+00
-1.763732475247637987e+00,-2.380142185052351866e+00
2.664079830415523098e+00,3.307284293618091287e-01
-1.219788247619809196e+00,-1.195480258236895965e+00
3.223295036941281388e+00,4.461580518027827291e-01
2.830352615435956842e+00,2.367546436696155721e-01
2.803442560043617249e+00,3.933454620259051876e-03
2.934372983409541114e+00,4.041307403511844587e-01
3.069275810550503358e+00,4.775697598997423188e-01
2.993155989907520631e+00,1.797184229311049597e-01
-2.266748478205219630e+00,-2.741527425353414316e+00
-2.352072931893892660e-01,-5.049456441110991012e-01
1.385031265028312086e+00,-9.339279832244133939e-01
-1.993352119028151570e+00,-2.344131629001125372e+00
2.798696308861595927e+00,5.575563265029476190e-01
-2.070205987147602844e+00,-2.450362118513094156e+00
2.866024802016936324e+00,4.199752344510090385e-01
-2.099262422830472374e+00,-2.656564763957885766e+00
3.088088079841679878e+00,8.564678460630463785e-01
3.064506625771442394e+00,5.424722592762086792e-01
-1.740680417295105975e-01,9.511001601676266626e-01
-2.567265682307126706e+00,-2.452362158574472151e+00
-1.489674458236127874e+00,-1.697559089467425952e+00
3.086981814787110867e+00,2.038649035663513964e-01
-1.962339336561362835e+00,-2.037801790124623924e+00
3.289700829519287772e+00,7.855543296368502904e-02
-5.279676367790036018e-01,4.262585271743664639e-01
-1.962143882944181073e+00,-3.336052891300707035e+00
-1.828983466997347263e+00,-2.283233858338765909e+00
-2.644474771575004102e+00,-2.437505377903141035e+00
-2.376265616575019113e+00,3.814013528254046603e-01
-1.862434389038110316e+00,-2.107751718749641512e+00
-2.171023244525135620e+00,-2.644516267108759866e+00
-1.234258618954537035e+00,-2.438159907644018354e+00
-8.468099288150163773e-01,-1.039695341583021237e-01
3.094846402883447478e+00,3.302236663570455311e-01
-2.062322196308071565e+00,-2.656243088776489181e+00
3.164166784384248032e-01,4.771893385978138724e-01
-5.386131380291235837e-01,-7.496470585240470053e-01
-1.992510287755327791e+00,-2.090398081320903323e+00
-2.486929427924807978e+00,-4.710767497422385652e-01
-2.070501824310113648e+00,-3.138938791857408095e+00
3.434215794967398594e+00,2.021854279821815731e-02
2.905918223735191486e+00,5.525817120964902074e-01
2.820131651853177601e+00,2.009485852933976802e-01
-1.894155841683276220e+00,-2.046244549824499437e+00
2.852672675609872588e+00,5.229044385804724193e-01
1.511560820721496334e+00,1.928634586089222669e+00
-2.306048566324117921e+00,-3.149515950583630097e+00
1.674992050252675391e+00,-5.768822967028630622e-02
-1.782261667570397279e-01,-1.081775831516938791e+00
3.070438220520098405e+00,1.347730734655802343e-01
-2.437453758680129479e+00,-2.329431201170451438e+00
-2.186714080053665299e+00,-2.940335390929584403e+00
-1.656527475116516268e-01,-9.635168722070094338e-01
-1.857726090469157265e+00,-2.361154571494470833e+00
-1.753672248828731739e+00,-2.529013530893388761e+00
3.172332132494628532e+00,4.208384490465217898e-01
2.826878374098485747e+00,6.082998624065132365e-01
1.082703447571573774e+00,3.104992996086917700e-01
-8.303875296553508978e-02,2.626757958612758959e+00
-2.083434046244342919e-01,4.619930242234968620e-01
3.353267573466691243e+00,1.992650634192933423e-01
2.858174808337943240e+00,1.130137434919714634e-01
-6.227885283784847514e-01,1.539662870111477622e+00
3.172515802074788116e+00,2.726407366696694257e-01
2.707592469248322420e+00,5.853742667414889578e-01
-2.042875299529615329e+00,-2.333841152017209986e+00
1.209657660210940788e+00,1.164478647305085657e+00
2.867424769909814319e+00,4.388544302356733873e-01
-1.937332185950303653e+00,-2.877050228616472527e+00
3.754273640156660097e+00,5.219841780965215339e-01
-1.399134967298098831e+00,-3.138049369664385413e+00
-2.307246191139701086e+00,-2.632795883523616709e+00
2.926320712756954823e+00,2.461285974364890716e-01
-2.278009007441577527e+00,-3.054733226148102165e+00
-1.919235657837595088e+00,-3.041521516594630103e+00
-8.067246925255358025e-01,1.127747987096177740e+00
-2.488302209764539086e+00,-2.940570119676514604e+00
3.172546919239598751e+00,2.663971742101282070e-01
3.100735928965096200e+00,1.511517187079819413e-01
-1.978923355573088294e+00,-1.216330289111882790e+00
-2.040988999345892285e+00,-2.531933733694232913e+00
7.915906011889043414e-01,-1.430148975976160419e-01
3.075320755834159314e+00,5.389954292906004030e-01
-2.220944185242106794e+00,-2.994876865520460729e+00
-2.387676585477246594e+00,-2.370751997641409314e+00
-1.495402619349799345e-01,8.739587674985215271e-01
-4.983369747893051649e-01,9.086978672952679137e-01
2.882419759453921593e+00,3.052519240024319513e-01
-1.921081022381729175e+00,7.508846541572866684e-01
2.461733008924522625e+00,1.811126719256948014e+00
3.095737268592989810e+00,3.125111240803026269e-01
2.915093406524217112e+00,-1.383132647853047292e-01
-3.738597362655277090e-01,8.399877922703923305e-01
1.175206183595521425e+00,1.430215461439075408e+00
8.060472664883185923e-01,3.445267918221569386e-02
2.890224063265228516e+00,1.000828026054015468e-01
2.893304406611924673e+00,3.888437947702052533e-01
-1.436388863493454071e+00,-1.227836435825457873e+00
2.927560172468675947e+00,2.984267527875368309e-01
-1.579988473684674100e+00,-2.367730942171101027e+00
-2.881372942893896671e-01,-7.919626042447115433e-01
-2.349820296396579078e+00,-2.478709664083465380e+00
-2.123894558519498599e+00,-2.442120835119375943e+00
-1.737486380214152915e+00,-2.375921169445698866e-01
-1.594804024924067143e+00,1.956426913206834317e-01
-2.295298916666892453e+00,-2.346938895017696147e+00
2.650242039098337443e+00,7.049170961624455778e-01
3.104960994298424204e+00,3.314246824699647598e-01
2.825990868439681947e+00,5.121731219177749761e-01
-3.527166224856832510e-01,7.616473564809644881e-01
2.894331427990049832e+00,2.355280418492640970e-01
3.076993876699377406e+00,3.128338575841940195e-01
-1.802768197765167446e-01,-1.394191662782096719e+00
-5.276329747397014852e-02,-5.402554346447063782e-01
2.959218580346711924e+00,3.398832357420941697e-01
-1.001204668997645320e-01,-3.936106122236109339e-01
-2.566439895223353140e+00,-1.907734050208302445e+00
2.738373690355137668e+00,5.804444765069205481e-01
-2.213263299023389585e+00,-2.418851993782189513e+00
-2.231993623934264814e+00,-2.003519354594402557e+00
1.022220201465520617e+00,-7.498065835781640709e-02
3.159202369902878615e+00,-1.457335938420023236e-01
3.046179069184947519e+00,3.587157854872666252e-01
-2.416075685067098355e+00,-2.128000281269651239e+00
3.201299269805358172e+00,1.885583312268289957e-01
-2.310455844728408703e+00,-2.429569884204284769e+00
-2.435017258514353244e+00,-2.315591497584296832e+00
-3.066727474469393311e+00,-2.158753630255657363e+00
-1.345061749692656017e+00,3.285095415228412863e-01
-1.451321902817266807e+00,9.426591200541799553e-01
3.321771652049037016e+00,3.709562013511938927e-01
7.217051498531963649e-02,-5.611186229476737841e-01
-2.142140023184689213e+00,-2.410047329660074400e+00
-1.561143475868133956e+00,-2.214085517773024758e+00
2.988953787936362350e+00,3.300804068683584336e-01
2.751386641580977344e-01,-7.484555651125568421e-01
3.522962427901102700e+00,6.181374365103504687e-01
-2.347256221789748576e+00,-2.550260022886690070e+00
-2.456384172708813818e+00,-2.991985805425401157e+00
2.226313276678473230e-01,7.307062724404337350e-01
2.951899339825390989e+00,2.676948556816693414e-01
-1.586857874853750072e+00,-6.831047020351227461e-01
1.645766896168477267e+00,1.235338493793771697e-01
2.308306880108450976e+00,1.087540099448003117e+00
-2.986718579993711042e+00,-3.432741166633228147e+00
-2.384395391012949172e+00,-2.011901019114642697e+00
3.329854506920400858e+00,9.029833549631900436e-01
9.421156217871285987e-01,1.814485056850885458e+00
-2.458137799226111309e+00,-2.679848960536456826e+00
-3.244203710823511111e-01,-4.251601366775741853e-01
-1.164775569052607374e+00,1.342785835911832315e+00
2.217330462554635062e+00,-2.209101835337674125e+00
-2.051404187960122805e+00,-2.073997221080997377e+00
-1.831561626726270653e+00,3.443395769466912060e-01
1.325475267985732897e+00,-6.200923497290951047e-01
5.725404818265180662e-01,-8.653336797609363362e-01
-2.598008230592554479e+00,-1.142916692115219623e+00
7.674420745579074721e-01,9.670609041919142612e-01
3.045213982864519497e+00,4.853090594280320969e-01
2.978599339341170715e+00,3.725530208447740826e-02
-1.934543553710328156e+00,-2.459066682907452339e+00
3.184958592230174634e+00,3.486487611188399116e-01
3.157784017175244262e+00,-1.814657264349466559e-01
-2.221195143390169324e+00,-2.691952697262597116e+00
-2.463913859316990695e+00,-1.924511214022534444e+00
-1.798478423072940480e+00,-2.532388776925401874e+00
-2.180794358833707328e-03,-9.921962994427565574e-01
-1.056656168631043169e+00,-8.257780799807407091e-01
-2.134925660715935702e+00,-2.935972340778668865e+00
-2.185306371687523619e+00,-2.341173223444190654e+00
-1.139623505135469284e+00,-5.526405579960402825e-01
-2.326621649259289715e+00,-2.536481362708452370e+00
3.157882251026011833e+00,4.934959860628994610e-01
5.152876191618434021e-01,-1.304466517328209063e+00
3.083809159018462864e+00,5.167377059207666212e-01
-2.279030080981053974e+00,-1.625573011622611919e+00
-1.534976502013184252e+00,-2.735032796975211955e+00
3.032785944021771041e+00,1.823080108972570390e-01
-1.763168500528800919e+00,-2.123378817383452244e+00
-1.891880490719742847e+00,-1.897881952977867215e+00
-2.268539606982305390e+00,-2.280591026865270710e+00
-2.013545512511728808e-01,-1.014434809865400041e-03
3.183342641284009567e+00,2.567424570867755662e-01
6.347409586845909057e-02,-9.160151277527458502e-01
-2.328898004115342868e+00,-2.804044734859331811e+00
-1.487002147088017479e+00,-2.436797267658177724e+00
-3.498196354356845283e+00,-2.008209443447486642e+00
-2.678210432323158141e+00,-2.737160162065884972e+00
-9.816822670867957346e-01,6.798601100696830546e-01
-1.831574862743236443e+00,-2.970814889100143574e+00
-1.956719035741185664e+00,1.015631054493149055e+00
-1.853893290357183421e+00,1.177928595580324922e+00
-4.201619509341141812e-01,-1.587980080406479644e+00
-9.149471207947894313e-02,2.119299815546849874e+00
6.142736685354175385e-01,-5.282096094026000888e-01
2.820773612475893088e+00,4.159526987096598960e-01
2.640361349953157077e+00,-1.140384477337318681e-01
2.894651461619349053e+00,8.529291978801901986e-02
8.663851601188753415e-01,2.392625309249373777e-01
-1.618866376797471140e+00,2.189959090643483486e-01
3.424357861581040829e+00,6.447712862582054560e-01
5.858243506113661736e-01,1.940976741585260512e-01
-1.143061107349653716e+00,1.702801903579891585e+00
3.059762839223301167e+00,1.192791874736713886e-01
3.284223804083477027e+00,1.877008530569144185e-01
-1.779485944416099752e+00,-2.875612678363763219e+00
3.443435405935770799e+00,8.258706908197294139e-01
3.319492596212254565e+00,4.600600932433007717e-01
3.095123879917772047e+00,5.706420542378964900e-01
2.883262132181314996e+00,5.636043091419412621e-01
3.349152021975668525e+00,2.360489825646703843e-01
-1.366544829596681776e+00,-2.281872489161350881e+00
-5.110486822438280452e-01,-1.836699863244143804e+00
-1.473888649341059010e+00,-2.219592396260715361e+00
2.715207604869589009e+00,-6.006030374726819415e-02
-2.133937200989592053e+00,-1.371450018693657125e+00
2.887401350255942134e+00,4.037355565728020235e-01
2.758211732362140900e+00,4.595324936264726934e-01
3.138303878875765118e+00,2.701538878641527308e-01
-1.941120649158418532e+00,-1.802464171373078905e+00
-2.593384039362157445e+00,-1.976133360758332902e+00
-4.954712655299186030e-01,5.843820204777336880e-01
3.090784715355465728e+00,3.325106057522638769e-01
3.105358902735225524e+00,4.295208157368586299e-01
2.775332631745792700e+00,-1.154252087472777272e-01
-2.354254367627054201e+00,-2.224506902296877087e+00
-1.355451544498489369e+00,-1.058732216826138828e+00
1.462729660682356325e+00,1.568224984625772755e+00
-1.966337636289268609e+00,-2.648018410942309497e+00
3.140747882690331783e-01,1.297896954494996535e+00
3.061139934482973057e+00,4.875038127740369820e-01
8.624945750009027634e-01,9.264132123747087499e-01
3.104605106957724292e+00,-5.906122427204216208e-02
4.526938883286750759e-01,1.037333347817847695e+00
-1.341651366610830065e+00,-2.117985361867992022e+00
-2.234042526978791354e+00,-2.718947718801943303e+00
3.085066182157159442e+00,3.118956393781650016e-01
-2.028588083367613315e+00,-2.920355715287656917e+00
2.724995834881555279e+00,5.224177622072313509e-01
-1.457630605158102055e+00,-2.879957592009044109e+00
-1.368670206071513906e+00,-2.714530850122420347e+00
-9.402435481011310880e-01,-1.364861143175708502e+00
2.609315757070219122e-01,3.877641050705775139e-01
2.509818928247723235e+00,3.772904236429352465e-01
-2.776527580091784575e+00,-2.913161721769785384e+00
2.984866698386129613e+00,1.000670806129559387e-01
-2.552961322433008551e+00,-2.085630030530907231e+00
-6.358968741899045929e-01,1.513225973471104435e+00
-2.076540880877399076e+00,-1.908366691881132393e+00
2.991979505352421409e+00,2.602229099291352710e-01
-9.932068417402249993e-01,-2.277627148382733946e+00
2.913085498283984887e-01,4.511670396385568105e-01
3.326643105972070913e+00,1.923346935171816319e-01
3.103650015337078738e+00,1.905021900960688908e-01
3.165818412057938680e+00,3.592908586850120378e-01
-4.103339920579113786e-01,7.829471061276753741e-01
3.097022991474428721e+00,3.533100742781976611e-01
-1.988969926269981592e+00,-2.686357342350585320e+00
3.087644045054826147e+00,2.147561299688620917e-01
-1.442968831675852215e+00,7.917196894997454715e-01
2.101876446090642503e+00,1.126409816559924337e+00
8.734944677526006174e-02,5.092825649848213843e-01
-9.763223786581156638e-01,-1.046193871644745199e+00
-2.526857886174317613e+00,-2.358006415123402366e+00
-2.013083439234832461e+00,-2.149309789746275623e+00
1.418229286725581462e+00,3.827096857209551506e-01
3.054029481179251881e+00,2.404622232668341408e-01
-5.948271367856405867e-01,5.427847442791783328e-01
3.152725338606401806e+00,4.258932008523687029e-01
-2.808192520260756719e+00,-2.640546561267223868e+00
-2.946835975332423030e-01,-7.763938221193155131e-01
5.346319691296481658e-01,3.975163337851723155e-01
2.938107214353151253e+00,4.406853955431229153e-01
3.034937686676536295e+00,2.149011666501169093e-01
3.390226894058029572e+00,6.318943048322717138e-02
-2.195294227333163484e+00,-2.788166023459758058e+00
-2.696151652495804019e-01,7.674286523044895336e-01
-1.813803382747499748e+00,-2.036728755580828221e+00
1.961333586775986682e+00,5.701397075198816333e-01
2.323985521083431482e+00,1.497279882383924406e-02
3.204551278341711829e+00,3.774818850640213608e-01
-2.675580218283691636e+00,-2.191839135156054219e+00
2.829407068638626566e+00,1.244306359524234400e-02
3.144392679253692702e+00,1.161203128628151837e-01
3.047524497857867942e+00,6.686085961330673344e-01
3.039914131523911767e+00,5.104521957901338863e-02
1.061593680362801884e+00,8.173159124415808607e-01
3.645729782392572588e-02,3.939452194163895436e-03
-1.062904653605217797e+00,-5.443153766370165680e-01
1.559485235067410880e+00,1.162629780480708863e+00
-1.407580382058394974e+00,-2.578123461791938187e+00
8.511584824684146344e-01,6.455860356424750757e-01
-3.696522420774889794e-01,-8.984712337483475864e-01
-6.244492831157103518e-01,1.371647987776222877e+00
2.420991046411332448e+00,3.146833232060959884e-01
-2.612219769746437326e+00,-2.462277545922001210e+00
-1.123678107857505548e+00,-8.861804639410217899e-01
-1.933559931291983780e+00,-1.874030297046886506e+00
-2.102674744672504481e+00,-2.312654789489357210e+00
2.773039278484918047e+00,3.050098780845368340e-01
-1.963424108856620665e+00,-2.146989664334554515e+00
-1.811306898955047595e+00,-2.452897357798593969e+00
-1.063570117942072291e-01,-6.069582480895326926e-01
3.108948645986268300e+00,6.040973631214553441e-01
-2.702566784369726971e+00,-3.194017807993324354e+00
2.574639597374165589e+00,5.754182021572943340e-01
-1.860669559263938844e+00,-2.429669472935941155e+00
-1.747742627060598908e+00,-2.352922267135174383e+00
2.150585266984395005e+00,-1.311889034224300310e-01
